X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-01,2.000000e-04
367,1.53e+00,-1.00e+01,
368,1.58e+00,-8.00e+00,
369,1.51e+00,-1.20e+01,
370,1.57e+00,-8.00e+00,
371,1.51e+00,-1.40e+01,
372,1.55e+00,-1.20e+01,
373,1.46e+00,-1.60e+01,
374,1.53e+00,-1.40e+01,
375,1.44e+00,-1.80e+01,
376,1.44e+00,-1.40e+01,
377,1.50e+00,-2.00e+01,
378,1.48e+00,-1.60e+01,
379,1.40e+00,-2.20e+01,
380,1.44e+00,-1.80e+01,
381,1.38e+00,-2.20e+01,
382,1.43e+00,-2.00e+01,
383,1.32e+00,-2.40e+01,
384,1.38e+00,-2.40e+01,
385,1.30e+00,-2.00e+01,
386,1.34e+00,-2.20e+01,
387,1.28e+00,-2.60e+01,
388,1.31e+00,-2.20e+01,
389,1.25e+00,-2.80e+01,
390,1.28e+00,-2.40e+01,
391,1.20e+00,-3.00e+01,
392,1.25e+00,-2.60e+01,
393,1.18e+00,-3.20e+01,
394,1.18e+00,-2.80e+01,
395,1.22e+00,-3.40e+01,
396,1.21e+00,-3.20e+01,
397,1.13e+00,-3.60e+01,
398,1.19e+00,-3.60e+01,
399,1.13e+00,-3.20e+01,
400,1.19e+00,-3.40e+01,
401,1.11e+00,-3.80e+01,
402,1.16e+00,-3.60e+01,
403,1.12e+00,-4.00e+01,
404,1.16e+00,-3.60e+01,
405,1.11e+00,-4.00e+01,
406,1.12e+00,-4.20e+01,
407,1.18e+00,-3.80e+01,
408,1.10e+00,-4.00e+01,
409,1.18e+00,-4.40e+01,
410,1.13e+00,-4.00e+01,
411,1.19e+00,-4.60e+01,
412,1.15e+00,-4.60e+01,
413,1.20e+00,-4.20e+01,
414,1.22e+00,-4.80e+01,
415,1.16e+00,-4.40e+01,
416,1.18e+00,-4.60e+01,
417,1.25e+00,-5.20e+01,
418,1.20e+00,-4.60e+01,
419,1.28e+00,-5.20e+01,
420,1.24e+00,-5.00e+01,
421,1.32e+00,-5.40e+01,
422,1.28e+00,-5.20e+01,
423,1.36e+00,-5.60e+01,
424,1.32e+00,-5.20e+01,
425,1.40e+00,-5.60e+01,
426,1.32e+00,-5.40e+01,
427,1.42e+00,-5.80e+01,
428,1.44e+00,-5.60e+01,
429,1.38e+00,-6.00e+01,
430,1.40e+00,-5.60e+01,
431,1.47e+00,-6.20e+01,
432,1.49e+00,-6.20e+01,
433,1.42e+00,-5.80e+01,
434,1.45e+00,-6.00e+01,
435,1.54e+00,-6.40e+01,
436,1.46e+00,-6.20e+01,
437,1.56e+00,-6.60e+01,
438,1.51e+00,-6.60e+01,
439,1.58e+00,-6.20e+01,
440,1.51e+00,-6.40e+01,
441,1.58e+00,-6.80e+01,
442,1.60e+00,-6.60e+01,
443,1.50e+00,-7.20e+01,
444,1.50e+00,-6.80e+01,
445,1.59e+00,-7.40e+01,
446,1.59e+00,-7.00e+01,
447,1.52e+00,-7.40e+01,
448,1.58e+00,-7.20e+01,
449,1.52e+00,-7.60e+01,
450,1.57e+00,-7.40e+01,
451,1.46e+00,-7.80e+01,
452,1.54e+00,-7.40e+01,
453,1.48e+00,-7.80e+01,
454,1.52e+00,-7.60e+01,
455,1.44e+00,-8.00e+01,
456,1.49e+00,-7.60e+01,
457,1.42e+00,-8.20e+01,
458,1.46e+00,-7.80e+01,
459,1.38e+00,-8.40e+01,
460,1.42e+00,-8.40e+01,
461,1.33e+00,-8.00e+01,
462,1.33e+00,-8.20e+01,
463,1.38e+00,-8.60e+01,
464,1.36e+00,-8.40e+01,
465,1.27e+00,-8.80e+01,
466,1.31e+00,-8.60e+01,
467,1.25e+00,-9.00e+01,
468,1.30e+00,-8.80e+01,
469,1.20e+00,-9.20e+01,
470,1.26e+00,-8.80e+01,
471,1.20e+00,-9.40e+01,
472,1.23e+00,-9.00e+01,
473,1.18e+00,-9.60e+01,
474,1.21e+00,-9.60e+01,
475,1.16e+00,-9.20e+01,
476,1.20e+00,-9.40e+01,
477,1.12e+00,-9.80e+01,
478,1.18e+00,-9.80e+01,
479,1.12e+00,-9.40e+01,
480,1.12e+00,-9.80e+01,
481,1.18e+00,-9.40e+01,
482,1.20e+00,-9.60e+01,
483,1.14e+00,-9.20e+01,
484,1.14e+00,-9.40e+01,
485,1.21e+00,-9.00e+01,
486,1.16e+00,-9.00e+01,
487,1.24e+00,-9.40e+01,
488,1.20e+00,-9.20e+01,
489,1.26e+00,-8.80e+01,
490,1.22e+00,-9.00e+01,
491,1.28e+00,-8.40e+01,
492,1.24e+00,-8.80e+01,
493,1.30e+00,-8.20e+01,
494,1.24e+00,-8.60e+01,
495,1.32e+00,-8.20e+01,
496,1.28e+00,-8.40e+01,
497,1.34e+00,-8.00e+01,
498,1.30e+00,-8.40e+01,
499,1.38e+00,-7.80e+01,
500,1.35e+00,-8.20e+01,
501,1.41e+00,-7.80e+01,
502,1.36e+00,-8.00e+01,
503,1.45e+00,-7.60e+01,
504,1.39e+00,-7.80e+01,
505,1.47e+00,-7.40e+01,
506,1.43e+00,-7.80e+01,
507,1.50e+00,-7.20e+01,
508,1.45e+00,-7.20e+01,
509,1.52e+00,-7.60e+01,
510,1.48e+00,-7.40e+01,
511,1.55e+00,-7.00e+01,
512,1.46e+00,-7.20e+01,
513,1.56e+00,-6.60e+01,
514,1.57e+00,-7.20e+01,
515,1.50e+00,-6.60e+01,
516,1.52e+00,-6.80e+01,
